year,month,stateDescription,sectorName,price,revenue,sales,tavg
2010,3,Oregon,all sectors,7.66,303.66907,3966.47235,47.1
2010,4,Oregon,all sectors,7.55,279.50491,3700.82753,49.3
2010,5,Oregon,all sectors,7.59,269.92209,3557.33299,53.7
2010,6,Oregon,all sectors,7.48,262.6052,3509.90252,59.7
2010,7,Oregon,all sectors,7.6,299.46743,3941.77728,67.2
2010,8,Oregon,all sectors,7.44,290.6179,3907.80112,66.5
2010,9,Oregon,all sectors,7.51,268.19244,3569.43405,62.9
2010,10,Oregon,all sectors,7.62,275.02828,3607.74035,54.4
2010,11,Oregon,all sectors,7.69,303.24277,3945.56582,45.6
2010,12,Oregon,all sectors,7.63,334.83297,4389.31795,43.8
2011,1,Oregon,all sectors,7.98,361.11753,4525.73315,42.7
2011,2,Oregon,all sectors,8.13,326.32871,4014.39313,40.7
2011,3,Oregon,all sectors,7.97,334.03359,4189.41595,46.5
2011,4,Oregon,all sectors,7.97,303.57724,3807.34932,47.4
2011,5,Oregon,all sectors,7.95,289.464,3640.03789,53.0
2011,6,Oregon,all sectors,7.92,280.92616,3547.42043,60.5
2011,7,Oregon,all sectors,7.97,299.09178,3751.64897,65.7
2011,8,Oregon,all sectors,7.97,319.3559,4007.38295,68.3
2011,9,Oregon,all sectors,7.98,294.05697,3683.7354,66.1
2011,10,Oregon,all sectors,8.08,289.05855,3578.60926,54.0
2011,11,Oregon,all sectors,8.29,324.43368,3912.84764,44.9
2011,12,Oregon,all sectors,8.23,371.41935,4512.87192,38.5
2012,1,Oregon,all sectors,8.27,363.02593,4387.50537,42.1
2012,2,Oregon,all sectors,8.26,331.62324,4014.41254,42.5
2012,3,Oregon,all sectors,8.26,343.76181,4159.66041,43.7
2012,4,Oregon,all sectors,8.18,299.34918,3661.49417,51.3
2012,5,Oregon,all sectors,8.13,294.80116,3626.82641,55.7
2012,6,Oregon,all sectors,8.06,287.71377,3568.87741,59.2
2012,7,Oregon,all sectors,8.19,320.20566,3911.41217,66.2
2012,8,Oregon,all sectors,8.16,330.34223,4048.78702,68.6
2012,9,Oregon,all sectors,8.14,287.54299,3533.01667,63.6
2012,10,Oregon,all sectors,8.21,300.68535,3661.33162,54.8
2012,11,Oregon,all sectors,8.37,318.82426,3811.42876,47.9
2012,12,Oregon,all sectors,8.3,357.07014,4304.10343,42.4
2013,1,Oregon,all sectors,8.39,392.7556,4683.61693,36.9
2013,2,Oregon,all sectors,8.45,333.05811,3940.3303,43.4
2013,3,Oregon,all sectors,8.37,334.16203,3992.47087,47.7
2013,4,Oregon,all sectors,8.28,305.23089,3688.52006,51.9
2013,5,Oregon,all sectors,8.34,303.72979,3641.61251,57.9
2013,6,Oregon,all sectors,8.34,297.97445,3573.21045,63.7
2013,7,Oregon,all sectors,8.49,343.69904,4048.46867,69.9
2013,8,Oregon,all sectors,8.35,330.28147,3956.49225,69.6
2013,9,Oregon,all sectors,8.35,301.22568,3606.8558,64.2
2013,10,Oregon,all sectors,8.52,325.50315,3818.57322,50.6
2013,11,Oregon,all sectors,8.63,337.67134,3912.26747,45.3
2013,12,Oregon,all sectors,8.66,413.63606,4778.5595,36.2
2014,1,Oregon,all sectors,8.7,394.27501,4529.65054,40.9
2014,2,Oregon,all sectors,8.85,370.4146,4183.69532,41.9
2014,3,Oregon,all sectors,8.69,341.00742,3924.95707,49.3
2014,4,Oregon,all sectors,8.52,313.13551,3673.9344,52.6
2014,5,Oregon,all sectors,8.58,309.33294,3606.32579,59.6
2014,6,Oregon,all sectors,8.51,306.00034,3595.55063,62.4
2014,7,Oregon,all sectors,8.77,365.13248,4164.72302,71.9
2014,8,Oregon,all sectors,8.67,351.01891,4050.26321,72.1
2014,9,Oregon,all sectors,8.66,319.26663,3686.27813,66.1
2014,10,Oregon,all sectors,8.66,313.82793,3622.9946,59.0
2014,11,Oregon,all sectors,8.81,346.35607,3931.62372,46.0
2014,12,Oregon,all sectors,8.71,380.22995,4364.95658,44.9
2015,1,Oregon,all sectors,8.69,378.65033,4357.20213,43.7
2015,2,Oregon,all sectors,8.71,324.32262,3721.5562,48.8
2015,3,Oregon,all sectors,8.73,341.16104,3908.91278,51.1
2015,4,Oregon,all sectors,8.68,322.34722,3712.1782,50.8
2015,5,Oregon,all sectors,8.64,312.13702,3612.7594,59.1
2015,6,Oregon,all sectors,8.78,347.9775,3965.57405,69.0
2015,7,Oregon,all sectors,8.97,376.70199,4197.38854,72.6
2015,8,Oregon,all sectors,8.6,354.77724,4123.03764,70.9
2015,9,Oregon,all sectors,8.67,311.55439,3593.76704,62.4
2015,10,Oregon,all sectors,8.75,322.00543,3678.48635,58.3
2015,11,Oregon,all sectors,8.88,353.82587,3986.21143,44.6
2015,12,Oregon,all sectors,8.82,388.49541,4406.90023,43.9
2016,1,Oregon,all sectors,8.78,392.82112,4476.22862,43.0
2016,2,Oregon,all sectors,8.8,343.61044,3905.27775,47.9
2016,3,Oregon,all sectors,8.78,348.38413,3968.8981,49.1
2016,4,Oregon,all sectors,8.65,303.51386,3508.24226,56.0
2016,5,Oregon,all sectors,8.75,316.78725,3621.87467,59.9
2016,6,Oregon,all sectors,8.74,334.5374,3825.96932,65.0
2016,7,Oregon,all sectors,8.8,347.74139,3951.82579,67.7
2016,8,Oregon,all sectors,8.88,373.26106,4205.74682,70.7
2016,9,Oregon,all sectors,8.81,310.81585,3526.90573,62.0
2016,10,Oregon,all sectors,8.94,334.87696,3746.80781,54.9
2016,11,Oregon,all sectors,8.95,337.96929,3778.3032,50.9
2016,12,Oregon,all sectors,9.05,437.50658,4833.26994,37.2
2017,1,Oregon,all sectors,8.94,449.25911,5026.14126,35.9
2017,2,Oregon,all sectors,8.82,369.65726,4189.47842,42.4
2017,3,Oregon,all sectors,8.87,371.66659,4189.73968,48.1
2017,4,Oregon,all sectors,8.65,330.8328,3823.91273,50.0
2017,5,Oregon,all sectors,8.67,333.50836,3848.27778,58.3
2017,6,Oregon,all sectors,8.68,337.08635,3883.54355,64.4
2017,7,Oregon,all sectors,8.8,375.04624,4261.96891,69.6
2017,8,Oregon,all sectors,8.83,388.16493,4395.0042,72.4
2017,9,Oregon,all sectors,8.74,332.43097,3804.72436,65.6
2017,10,Oregon,all sectors,8.8,333.81083,3792.56507,53.4
2017,11,Oregon,all sectors,8.93,363.5931,4072.84925,47.5
2017,12,Oregon,all sectors,8.92,424.17151,4755.61082,39.3
2018,1,Oregon,all sectors,8.9,394.20548,4426.96586,45.3
2018,2,Oregon,all sectors,8.84,374.47254,4236.14568,42.4
2018,3,Oregon,all sectors,8.93,373.82052,4185.51838,45.5
2018,4,Oregon,all sectors,8.84,345.38988,3905.43203,51.9
2018,5,Oregon,all sectors,8.71,324.56115,3725.62913,59.7
2018,6,Oregon,all sectors,8.74,335.15236,3835.81696,63.5
2018,7,Oregon,all sectors,8.75,385.77807,4410.23594,72.0
2018,8,Oregon,all sectors,8.86,386.76072,4367.55962,69.6
2018,9,Oregon,all sectors,8.73,324.31837,3715.77366,62.0
2018,10,Oregon,all sectors,8.8,340.25618,3868.50565,55.3
2018,11,Oregon,all sectors,9.06,366.61773,4046.56234,47.2
2018,12,Oregon,all sectors,8.96,412.22863,4601.75876,43.1
2019,1,Oregon,all sectors,8.76,411.08211,4693.12141,42.4
2019,2,Oregon,all sectors,9.13,408.53174,4473.39076,38.6
2019,3,Oregon,all sectors,9.07,396.39534,4368.7752,45.6
2019,4,Oregon,all sectors,8.76,337.92103,3858.122,52.9
2019,5,Oregon,all sectors,8.66,328.9635,3797.27749,58.1
2019,6,Oregon,all sectors,8.6,332.55752,3868.0036,63.5
2019,7,Oregon,all sectors,8.71,366.64965,4208.97376,67.4
2019,8,Oregon,all sectors,8.7,377.50158,4340.72985,68.9
2019,9,Oregon,all sectors,8.68,330.39296,3806.06247,61.6
2019,10,Oregon,all sectors,8.79,358.53132,4078.9449,49.2
2019,11,Oregon,all sectors,8.91,374.57067,4205.46767,43.8
2019,12,Oregon,all sectors,8.82,415.19242,4705.5169,41.8
2020,1,Oregon,all sectors,8.71,407.43084,4677.11758,45.3
2020,2,Oregon,all sectors,8.78,387.92094,4419.31709,42.1
2020,3,Oregon,all sectors,8.81,390.5319,4433.99087,44.2
2020,4,Oregon,all sectors,8.72,335.85551,3852.91276,51.9
2020,5,Oregon,all sectors,8.88,337.84689,3802.67889,57.5
2020,6,Oregon,all sectors,8.74,336.57793,3852.82189,61.7
2020,7,Oregon,all sectors,8.88,390.77737,4399.67728,68.2
2020,8,Oregon,all sectors,8.77,392.41696,4473.88441,68.7
2020,9,Oregon,all sectors,8.81,348.17796,3950.04774,64.4
2020,10,Oregon,all sectors,8.83,353.23217,3998.80518,53.5
2020,11,Oregon,all sectors,8.97,388.2697,4327.36768,44.6
2020,12,Oregon,all sectors,8.96,432.74519,4830.69165,41.9
2021,1,Oregon,all sectors,8.92,426.89974,4783.28842,43.5
2021,2,Oregon,all sectors,9.01,405.67036,4504.20493,41.7
2021,3,Oregon,all sectors,8.91,412.42812,4628.56326,44.0
2021,4,Oregon,all sectors,8.86,365.5234,4125.7256,53.5
2021,5,Oregon,all sectors,8.79,364.78988,4151.96772,58.8
2021,6,Oregon,all sectors,8.93,405.20195,4540.09749,69.2
2021,7,Oregon,all sectors,9.0,433.63359,4818.21603,72.3
2021,8,Oregon,all sectors,8.97,426.38276,4752.60984,71.6
2021,9,Oregon,all sectors,8.94,369.74265,4134.20648,65.4
2021,10,Oregon,all sectors,9.07,374.90257,4132.69562,53.8
2021,11,Oregon,all sectors,9.01,388.86536,4316.57444,50.3
2021,12,Oregon,all sectors,9.02,473.33392,5247.05517,42.8
2022,1,Oregon,all sectors,9.16,475.82935,5192.9362,42.1
2022,2,Oregon,all sectors,9.1,418.73192,4602.11281,43.2
2022,3,Oregon,all sectors,9.08,423.61545,4666.0392,49.3
2022,4,Oregon,all sectors,9.19,408.15067,4440.25636,48.4
2022,5,Oregon,all sectors,9.17,394.27798,4299.66104,55.3
2022,6,Oregon,all sectors,9.11,388.99863,4268.79694,63.6
2022,7,Oregon,all sectors,9.22,454.3068,4925.41113,72.2
2022,8,Oregon,all sectors,9.21,470.4391,5108.2282,71.8
2022,9,Oregon,all sectors,9.4,403.43688,4293.74325,66.6
2022,10,Oregon,all sectors,9.37,399.59785,4264.07879,58.1
2022,11,Oregon,all sectors,9.36,460.6324,4923.26871,41.5
2022,12,Oregon,all sectors,9.71,518.77292,5342.36336,40.6
2023,1,Oregon,all sectors,10.33,514.74846,4984.6032,42.9
2023,2,Oregon,all sectors,10.39,473.38641,4556.45339,39.8
2023,3,Oregon,all sectors,10.2,492.3263,4826.14865,42.6
2023,4,Oregon,all sectors,10.28,439.14629,4273.01268,49.6
2023,5,Oregon,all sectors,9.98,415.00639,4157.94134,61.5
2023,6,Oregon,all sectors,9.99,416.00439,4163.32235,64.1
2023,7,Oregon,all sectors,10.27,483.04639,4702.40707,70.8
2023,8,Oregon,all sectors,10.24,490.26348,4787.25159,72.5
2023,9,Oregon,all sectors,10.19,414.67851,4068.99985,63.3
2023,10,Oregon,all sectors,10.21,423.44356,4148.39415,54.8
2023,11,Oregon,all sectors,10.35,464.42694,4485.75847,45.4
2023,12,Oregon,all sectors,10.22,493.31489,4827.77915,44.9
2024,1,Oregon,all sectors,11.4,588.99618,5165.34265,42.1
2001,1,Pennsylvania,all sectors,7.68,976.21567,12706.26892,29.6
2001,2,Pennsylvania,all sectors,7.46,884.13154,11844.50765,34.1
2001,3,Pennsylvania,all sectors,7.75,890.75261,11491.10293,38.1
2001,4,Pennsylvania,all sectors,7.87,823.5097,10469.35599,51.7
2001,5,Pennsylvania,all sectors,8.0,823.26466,10296.97273,61.9
2001,6,Pennsylvania,all sectors,8.5,938.22233,11038.01813,71.5
2001,7,Pennsylvania,all sectors,8.39,983.73157,11718.76238,72.9
2001,8,Pennsylvania,all sectors,8.45,1058.61123,12535.15304,76.5
2001,9,Pennsylvania,all sectors,8.19,915.53989,11172.79464,64.4
2001,10,Pennsylvania,all sectors,7.95,835.09484,10501.88256,56.0
2001,11,Pennsylvania,all sectors,7.87,821.9469,10438.07727,49.2
2001,12,Pennsylvania,all sectors,7.96,880.73907,11059.03674,39.7
2002,1,Pennsylvania,all sectors,7.84,952.55781,12153.90777,36.8
2002,2,Pennsylvania,all sectors,8.0,852.95393,10662.55708,34.4
2002,3,Pennsylvania,all sectors,7.93,884.25001,11147.82931,42.6
2002,4,Pennsylvania,all sectors,7.95,858.09447,10797.21512,54.6
2002,5,Pennsylvania,all sectors,7.97,845.12631,10600.14869,58.0
2002,6,Pennsylvania,all sectors,8.29,980.96207,11834.36437,71.9
2002,7,Pennsylvania,all sectors,8.42,1106.37313,13145.99333,71.7
2002,8,Pennsylvania,all sectors,8.32,1084.45649,13030.88018,76.9
2002,9,Pennsylvania,all sectors,8.29,977.61268,11798.29451,68.3
2002,10,Pennsylvania,all sectors,7.98,909.04488,11392.18217,52.6
2002,11,Pennsylvania,all sectors,7.8,852.1802,10919.19226,42.7
2002,12,Pennsylvania,all sectors,7.88,972.47102,12337.30522,30.1
2003,1,Pennsylvania,all sectors,7.82,1029.17548,13161.55359,26.6
2003,2,Pennsylvania,all sectors,7.78,933.87797,12000.095,25.9
2003,3,Pennsylvania,all sectors,7.91,935.00625,11813.71824,37.9
2003,4,Pennsylvania,all sectors,7.81,847.34142,10848.99181,49.8
2003,5,Pennsylvania,all sectors,7.92,831.35085,10497.06423,59.1
2003,6,Pennsylvania,all sectors,8.15,896.46726,10996.88553,68.4
2003,7,Pennsylvania,all sectors,8.37,1057.43713,12637.68138,72.2
2003,8,Pennsylvania,all sectors,8.3,1093.75198,13175.91802,65.7
2003,9,Pennsylvania,all sectors,8.33,924.34094,11101.58377,65.8
2003,10,Pennsylvania,all sectors,7.97,872.86868,10950.57955,52.2
2003,11,Pennsylvania,all sectors,7.9,851.43356,10779.05588,48.1
2003,12,Pennsylvania,all sectors,7.92,982.97546,12406.001,32.5
2004,1,Pennsylvania,all sectors,7.75,1043.1988,13466.69163,24.8
2004,2,Pennsylvania,all sectors,7.78,935.67216,12030.04216,32.0
2004,3,Pennsylvania,all sectors,7.88,940.83178,11934.50831,44.1
2004,4,Pennsylvania,all sectors,7.93,862.1719,10869.59011,53.3
2004,5,Pennsylvania,all sectors,8.03,919.11806,11445.97384,67.8
2004,6,Pennsylvania,all sectors,8.2,967.15854,11795.67624,69.3
2004,7,Pennsylvania,all sectors,8.34,1058.55001,12694.98259,73.9
2004,8,Pennsylvania,all sectors,8.24,1059.89644,12855.45328,72.5
2004,9,Pennsylvania,all sectors,8.21,958.08497,11666.66385,68.0
2004,10,Pennsylvania,all sectors,7.9,877.89617,11116.29585,54.0
2004,11,Pennsylvania,all sectors,7.96,872.46693,10959.10032,47.7
2004,12,Pennsylvania,all sectors,7.82,990.51226,12666.51481,35.0
2005,1,Pennsylvania,all sectors,7.98,1057.00039,13243.49495,31.5
2005,2,Pennsylvania,all sectors,7.98,973.88579,12206.94468,35.0
2005,3,Pennsylvania,all sectors,7.96,1013.02232,12724.61263,38.3
2005,4,Pennsylvania,all sectors,8.1,882.85218,10893.87572,54.3
2005,5,Pennsylvania,all sectors,8.2,876.97485,10691.77569,58.3
2005,6,Pennsylvania,all sectors,8.57,1069.75467,12481.23132,74.5
2005,7,Pennsylvania,all sectors,8.63,1193.6239,13836.75311,77.3
2005,8,Pennsylvania,all sectors,8.57,1214.08862,14173.1525,76.0
2005,9,Pennsylvania,all sectors,8.43,1043.13105,12370.647,70.2
2005,10,Pennsylvania,all sectors,8.23,944.16048,11477.4974,56.3
2005,11,Pennsylvania,all sectors,8.26,932.67852,11289.1306,46.3
2005,12,Pennsylvania,all sectors,8.23,1060.06925,12883.82442,31.2
2006,1,Pennsylvania,all sectors,8.26,1070.81401,12958.10565,38.3
2006,2,Pennsylvania,all sectors,8.56,1019.77677,11908.45045,33.7
2006,3,Pennsylvania,all sectors,8.4,1051.2111,12519.02552,43.4
2006,4,Pennsylvania,all sectors,8.62,933.03149,10817.78287,54.9
2006,5,Pennsylvania,all sectors,8.63,960.01161,11122.9447,61.9
2006,6,Pennsylvania,all sectors,8.97,1080.90702,12056.70686,70.7
2006,7,Pennsylvania,all sectors,9.14,1260.03473,13779.73908,77.5
2006,8,Pennsylvania,all sectors,8.99,1260.60626,14021.88119,75.8
2006,9,Pennsylvania,all sectors,8.67,1017.8934,11738.15497,63.6
2006,10,Pennsylvania,all sectors,8.54,968.06041,11337.67076,53.9
2006,11,Pennsylvania,all sectors,8.72,976.24509,11193.58118,48.1
2006,12,Pennsylvania,all sectors,8.52,1081.16611,12696.31477,40.7
2007,1,Pennsylvania,all sectors,8.77,1136.47564,12962.12891,35.8
2007,2,Pennsylvania,all sectors,8.8,1138.36055,12937.80333,25.9
2007,3,Pennsylvania,all sectors,8.86,1163.07733,13129.92078,41.8
2007,4,Pennsylvania,all sectors,8.98,1043.85769,11628.76552,49.7
2007,5,Pennsylvania,all sectors,9.21,1062.22791,11535.33884,64.9
2007,6,Pennsylvania,all sectors,9.31,1169.03624,12552.06651,72.8
2007,7,Pennsylvania,all sectors,9.5,1260.29444,13271.675,74.6
2007,8,Pennsylvania,all sectors,9.39,1317.16599,14020.37381,74.8
2007,9,Pennsylvania,all sectors,9.15,1149.65185,12562.63726,68.7
2007,10,Pennsylvania,all sectors,9.05,1079.69295,11929.84247,61.6
2007,11,Pennsylvania,all sectors,8.98,1060.50457,11805.65423,42.7
2007,12,Pennsylvania,all sectors,8.89,1176.50484,13236.74334,35.2
2008,1,Pennsylvania,all sectors,8.97,1238.41797,13801.16651,33.5
2008,2,Pennsylvania,all sectors,9.06,1166.39683,12870.06331,32.7
2008,3,Pennsylvania,all sectors,9.06,1171.05441,12923.20916,42.0
2008,4,Pennsylvania,all sectors,9.11,1048.30479,11510.20604,55.1
2008,5,Pennsylvania,all sectors,9.25,1038.65728,11233.32392,59.3
2008,6,Pennsylvania,all sectors,9.7,1243.13747,12815.12673,73.9
2008,7,Pennsylvania,all sectors,9.83,1357.76902,13813.09801,75.8
2008,8,Pennsylvania,all sectors,9.76,1256.86316,12878.65838,71.9
2008,9,Pennsylvania,all sectors,9.35,1155.62917,12355.0483,67.7
2008,10,Pennsylvania,all sectors,9.36,1060.55603,11331.96044,52.8
2008,11,Pennsylvania,all sectors,9.3,1091.06846,11726.07254,43.3
2008,12,Pennsylvania,all sectors,9.15,1202.29285,13142.65569,35.1
2009,1,Pennsylvania,all sectors,9.23,1317.53746,14274.20531,27.1
2009,2,Pennsylvania,all sectors,9.63,1179.8755,12255.31612,35.2
2009,3,Pennsylvania,all sectors,9.42,1165.2786,12369.46589,42.6
2009,4,Pennsylvania,all sectors,9.66,1073.78053,11111.21754,54.1
2009,5,Pennsylvania,all sectors,9.59,1044.76864,10896.79296,62.9
2009,6,Pennsylvania,all sectors,9.98,1128.07964,11306.36241,70.3
2009,7,Pennsylvania,all sectors,9.82,1203.75918,12260.29542,71.9
2009,8,Pennsylvania,all sectors,9.93,1310.60875,13201.84484,74.3
2009,9,Pennsylvania,all sectors,9.61,1085.32872,11296.05285,64.9
2009,10,Pennsylvania,all sectors,9.52,1057.37035,11104.81465,53.2
2009,11,Pennsylvania,all sectors,9.41,1031.74631,10967.82987,48.3
2009,12,Pennsylvania,all sectors,9.49,1205.23969,12703.24013,33.7
2010,1,Pennsylvania,all sectors,9.7,1335.24948,13772.56421,31.2
2010,2,Pennsylvania,all sectors,10.39,1298.57121,12495.93897,31.3
2010,3,Pennsylvania,all sectors,10.15,1246.4791,12284.6529,47.9
2010,4,Pennsylvania,all sectors,10.15,1111.93383,10953.61066,56.6
2010,5,Pennsylvania,all sectors,10.29,1163.45715,11301.56144,65.2
2010,6,Pennsylvania,all sectors,10.49,1346.40182,12835.14842,74.8
2010,7,Pennsylvania,all sectors,10.84,1537.15228,14178.09099,78.4
2010,8,Pennsylvania,all sectors,10.72,1459.56626,13609.5015,75.2
2010,9,Pennsylvania,all sectors,10.42,1270.95296,12202.75292,68.6
2010,10,Pennsylvania,all sectors,10.16,1114.93028,10972.80611,55.6
2010,11,Pennsylvania,all sectors,10.18,1128.52302,11081.93307,44.2
2010,12,Pennsylvania,all sectors,10.09,1338.8642,13275.40682,30.1
2011,1,Pennsylvania,all sectors,10.39,1529.25938,14712.16464,27.6
2011,2,Pennsylvania,all sectors,10.4,1350.83876,12992.22732,34.0
2011,3,Pennsylvania,all sectors,10.37,1282.07006,12361.8929,41.2
2011,4,Pennsylvania,all sectors,10.33,1153.33346,11161.56982,54.4
2011,5,Pennsylvania,all sectors,10.33,1152.81599,11160.5814,65.2
2011,6,Pennsylvania,all sectors,10.53,1301.80023,12367.73341,73.0
2011,7,Pennsylvania,all sectors,10.87,1487.2689,13684.50462,79.4
2011,8,Pennsylvania,all sectors,10.79,1466.4326,13591.08773,73.5
2011,9,Pennsylvania,all sectors,10.58,1281.3919,12106.07221,67.7
2011,10,Pennsylvania,all sectors,10.22,1154.16691,11287.92737,53.8
2011,11,Pennsylvania,all sectors,10.19,1123.56829,11022.7588,47.2
2011,12,Pennsylvania,all sectors,10.21,1256.67221,12308.71779,39.6
2012,1,Pennsylvania,all sectors,10.21,1342.4561,13142.51977,34.6
2012,2,Pennsylvania,all sectors,10.07,1235.22846,12268.15304,38.8
2012,3,Pennsylvania,all sectors,9.85,1167.2933,11856.71339,51.8
2012,4,Pennsylvania,all sectors,9.82,1041.02065,10599.38675,53.9
2012,5,Pennsylvania,all sectors,9.68,1092.56829,11286.12325,67.6
2012,6,Pennsylvania,all sectors,9.9,1159.26361,11708.78258,71.8
2012,7,Pennsylvania,all sectors,9.98,1373.53218,13761.06889,79.0
2012,8,Pennsylvania,all sectors,9.99,1338.41836,13402.44165,74.2
2012,9,Pennsylvania,all sectors,9.75,1185.5581,12161.38295,66.6
2012,10,Pennsylvania,all sectors,9.66,1071.3358,11091.81198,55.8
2012,11,Pennsylvania,all sectors,9.85,1089.45148,11058.57314,40.6
2012,12,Pennsylvania,all sectors,10.01,1238.76259,12372.76963,39.3
2013,1,Pennsylvania,all sectors,9.91,1301.0856,13130.4208,33.3
2013,2,Pennsylvania,all sectors,9.77,1257.62231,12871.78526,32.3
2013,3,Pennsylvania,all sectors,9.7,1216.16671,12542.35882,39.0
2013,4,Pennsylvania,all sectors,9.71,1100.62713,11332.48746,53.5
2013,5,Pennsylvania,all sectors,9.6,1049.68882,10939.739,62.4
2013,6,Pennsylvania,all sectors,9.74,1154.89859,11860.76286,72.2
2013,7,Pennsylvania,all sectors,10.06,1376.3476,13678.9036,77.5
2013,8,Pennsylvania,all sectors,10.05,1282.18705,12752.68874,72.1
2013,9,Pennsylvania,all sectors,9.84,1159.05607,11781.47805,65.2
2013,10,Pennsylvania,all sectors,9.56,1066.84101,11160.15907,57.1
2013,11,Pennsylvania,all sectors,9.67,1089.38819,11263.91061,42.0
2013,12,Pennsylvania,all sectors,9.95,1286.86234,12939.06872,34.8
2014,1,Pennsylvania,all sectors,10.82,1556.44515,14385.58467,24.3
2014,2,Pennsylvania,all sectors,11.17,1490.76391,13346.60282,28.8
2014,3,Pennsylvania,all sectors,10.65,1395.40796,13098.49975,36.7
2014,4,Pennsylvania,all sectors,10.11,1148.54446,11356.80894,51.5
2014,5,Pennsylvania,all sectors,9.78,1075.84622,11002.50885,62.9
2014,6,Pennsylvania,all sectors,10.2,1182.63288,11599.58619,71.6
2014,7,Pennsylvania,all sectors,10.35,1325.4251,12808.97023,73.4
2014,8,Pennsylvania,all sectors,10.18,1270.71224,12486.85644,70.2
2014,9,Pennsylvania,all sectors,9.96,1171.45673,11759.70772,66.5
2014,10,Pennsylvania,all sectors,9.7,1068.12519,11014.65896,57.6
2014,11,Pennsylvania,all sectors,9.94,1107.73951,11146.17176,41.3
2014,12,Pennsylvania,all sectors,10.13,1284.57852,12681.74166,37.5
2015,1,Pennsylvania,all sectors,10.21,1395.79634,13666.83093,27.9
2015,2,Pennsylvania,all sectors,10.56,1431.34521,13550.08685,22.0
2015,3,Pennsylvania,all sectors,10.51,1413.06504,13443.39072,36.4
2015,4,Pennsylvania,all sectors,10.03,1113.66159,11099.61343,53.6
2015,5,Pennsylvania,all sectors,10.05,1098.44139,10927.44032,68.3
2015,6,Pennsylvania,all sectors,10.4,1237.274,11891.41698,71.8
2015,7,Pennsylvania,all sectors,10.35,1356.48494,13101.93428,75.6
2015,8,Pennsylvania,all sectors,10.48,1363.0624,13006.94845,74.4
2015,9,Pennsylvania,all sectors,10.4,1295.22213,12457.15227,70.0
2015,10,Pennsylvania,all sectors,10.17,1120.21459,11012.90306,54.8
2015,11,Pennsylvania,all sectors,10.19,1074.95945,10544.10173,50.2
2015,12,Pennsylvania,all sectors,10.27,1195.32655,11642.20895,45.8
2016,1,Pennsylvania,all sectors,10.41,1365.52232,13114.85393,30.3
2016,2,Pennsylvania,all sectors,10.54,1340.59118,12719.5119,34.3
2016,3,Pennsylvania,all sectors,10.23,1200.29292,11738.47645,49.2
2016,4,Pennsylvania,all sectors,10.15,1077.02226,10612.67773,53.1
2016,5,Pennsylvania,all sectors,9.99,1057.86138,10589.62001,62.2
2016,6,Pennsylvania,all sectors,9.97,1176.79826,11809.02132,73.3
2016,7,Pennsylvania,all sectors,10.13,1353.86719,13365.74775,79.4
2016,8,Pennsylvania,all sectors,10.32,1453.44588,14081.93145,78.5
2016,9,Pennsylvania,all sectors,10.21,1318.57578,12913.74928,71.6
2016,10,Pennsylvania,all sectors,10.0,1104.81614,11053.71649,58.8
2016,11,Pennsylvania,all sectors,10.06,1080.41528,10744.83606,47.9
2016,12,Pennsylvania,all sectors,10.15,1277.05162,12583.54062,37.0
2017,1,Pennsylvania,all sectors,10.32,1367.17263,13251.69252,37.0
