state,year,month,month_name,avg_temp,precipitation,snowfall
North Dakota,2004,4,April,43.37823880597015,0.5390476190476191,0.0
North Dakota,2004,5,May,50.39241213288396,3.690399385560676,0.0
North Dakota,2004,6,June,60.310059701492534,1.3674603174603177,0.0
North Dakota,2004,7,July,67.86887818969669,2.829339477726575,0.0
North Dakota,2004,8,August,61.85928743379875,1.7251920122887865,0.0
North Dakota,2004,9,September,60.030567164179104,2.423968253968254,0.0
North Dakota,2004,10,October,44.969099662975445,1.8202764976958523,0.0
North Dakota,2004,11,November,33.70883582089552,0.1388888888888889,0.0
North Dakota,2004,12,December,19.053779489648534,0.53,34.15860215053763
North Dakota,2005,1,January,4.9102044525215796,0.4101784237268108,129.4661606578115
North Dakota,2005,2,February,19.217505330490404,0.1666666666666666,59.507653061224495
North Dakota,2005,3,March,27.93744661517492,0.2173182474723158,11.10752688172043
North Dakota,2005,4,April,47.44788732394366,0.5335477783496312,0.0
North Dakota,2005,5,May,52.685770104497955,2.904553041245386,0.0
North Dakota,2005,6,June,65.54329577464787,5.663452303698897,0.0
North Dakota,2005,7,July,70.22517946388007,1.1946883494768197,0.0
North Dakota,2005,8,August,66.58825919253003,2.288713380985889,0.0
North Dakota,2005,9,September,60.66903139475039,0.7747512437810945,0.0
North Dakota,2005,10,October,45.354767080794,0.96598074145402,2.470967741935484
North Dakota,2005,11,November,31.758298507462687,0.9997471290165711,2.1
North Dakota,2005,12,December,17.9232216704006,0.4496255282726154,26.596774193548388
North Dakota,2006,1,January,26.12718939635899,0.2468585815914429,53.67741935483871
North Dakota,2006,2,February,14.36095750568846,0.1469879518072289,136.22478991596637
North Dakota,2006,3,March,27.24046806682893,0.4967781363884711,73.30107526881721
North Dakota,2006,4,April,48.84103253182461,0.9618338263021344,6.0924369747899165
North Dakota,2006,5,May,56.676633189225136,1.2765534695591518,0.0
North Dakota,2006,6,June,66.47108774325709,1.2744183527645836,0.0
North Dakota,2006,7,July,74.32199552858512,1.1786652317841364,0.0
North Dakota,2006,8,August,69.39950180068062,1.55323138173706,0.0
North Dakota,2006,9,September,56.53115518054268,1.7094205426356588,0.0
North Dakota,2006,10,October,39.972212072820184,0.7234877176652023,1.8584229390681004
North Dakota,2006,11,November,29.273377652050918,0.2513100775193798,6.766666666666667
North Dakota,2006,12,December,22.84121076223306,0.4601589185481869,29.012235817575085
North Dakota,2007,1,January,14.024329607154264,0.1547235023041474,70.87096774193549
North Dakota,2007,2,February,8.23052478874261,1.87140570906003,117.83928571428572
North Dakota,2007,3,March,32.36641313702322,1.0340210546707824,47.53225806451613
North Dakota,2007,4,April,41.591110395297406,1.031861052384308,14.733333333333333
North Dakota,2007,5,May,56.81655655490228,3.455400085660776,0.0
North Dakota,2007,6,June,66.49301871921183,3.487742578621244,0.0
North Dakota,2007,7,July,73.83606349206349,1.4717585771964024,0.0
North Dakota,2007,8,August,66.60609345531316,1.1736791340692314,0.0
North Dakota,2007,9,September,58.73279437016186,1.1808951879300715,0.0
North Dakota,2007,10,October,46.85312162720483,0.9903703604472546,0.0
North Dakota,2007,11,November,29.97839545282304,0.198408209800233,2.083333333333333
North Dakota,2007,12,December,13.266486635944695,0.4721518987341772,48.14722911497105
North Dakota,2008,1,January,9.836622646477945,0.0871159897196935,117.94817362428842
North Dakota,2008,2,February,11.042718899053874,0.3930695798373668,147.36222330011466
North Dakota,2008,3,March,26.542066622778144,0.3911811025434155,22.0310633213859
North Dakota,2008,4,April,40.858964915161465,0.7456551957184868,9.484236453201971
North Dakota,2008,5,May,52.91394659267318,1.36415714345253,0.0237812128418549
North Dakota,2008,6,June,61.63995836085097,3.2534287331642817,0.0
North Dakota,2008,7,July,69.91744230096933,1.975456389259998,0.0
North Dakota,2008,8,August,69.21250015360984,1.5585728859007306,0.0
North Dakota,2008,9,September,57.32988501055594,2.0402298850574714,0.0
North Dakota,2008,10,October,44.90432550452884,1.6454656919152346,1.862068965517241
North Dakota,2008,11,November,30.5810812104152,1.00105977464991,17.907692307692308
North Dakota,2008,12,December,6.04592093957211,1.0505135500133458,173.8709677419355
North Dakota,2009,1,January,5.856797711743205,0.9746592765136048,333.48043280412577
North Dakota,2009,2,February,12.045631083202515,0.8187873000632632,255.7081928960332
North Dakota,2009,3,March,21.801691998984644,1.8584095929635367,187.97997775305896
North Dakota,2009,4,April,39.95492578849722,0.7825364502799836,33.82988505747126
North Dakota,2009,5,May,52.82115146255302,1.3804441776028422,0.0
North Dakota,2009,6,June,61.70870609237506,2.280241750364044,0.0
North Dakota,2009,7,July,65.37677139679008,1.5751654969603208,0.0
North Dakota,2009,8,August,65.23357091653867,1.3776940537079452,0.0
North Dakota,2009,9,September,63.46817142857143,1.447261758705223,0.0
North Dakota,2009,10,October,38.69874746543779,2.1358345011273707,0.0222469410456062
North Dakota,2009,11,November,36.368838820861676,0.1878074201568177,0.0
North Dakota,2009,12,December,8.932626728110602,0.7453694964188552,104.3925521821632
North Dakota,2010,1,January,10.198960699515535,0.5367456924472082,295.7497364537213
North Dakota,2010,2,February,10.581689145223304,0.4400430292598967,383.81932773109247
North Dakota,2010,3,March,32.751955760368666,0.724246436294629,137.1157495256167
North Dakota,2010,4,April,48.36293793103448,1.1954221648498755,10.656565656565656
North Dakota,2010,5,May,54.190644119840115,2.862301697317297,0.0
North Dakota,2010,6,June,63.90037313031796,2.893128050353908,0.0
North Dakota,2010,7,July,69.6863468250387,2.8565098988438646,0.0
North Dakota,2010,8,August,69.42609098031629,1.6362956957872488,0.0
North Dakota,2010,9,September,55.279452473763115,3.2524005537716976,10.294117647058824
North Dakota,2010,10,October,47.95966507713885,8.314314329596987,3.7874762808349143
North Dakota,2010,11,November,22.11718980427856,18.770255226095745,56.20570409982175
North Dakota,2010,12,December,10.206313846514703,9.082133227534,249.97812255832127
North Dakota,2011,1,January,5.829249667978168,8.256949969584378,385.6603415559772
North Dakota,2011,2,February,10.600006907947126,0.2396350931677018,321.1250808015514
North Dakota,2011,3,March,19.907518972480112,29.668389915657468,232.025458570525
North Dakota,2011,4,April,38.92451274447774,1.413230708349822,23.43406862745098
North Dakota,2011,5,May,51.641881575952986,2.4841006106255863,4.192599620493358
North Dakota,2011,6,June,63.12885842075373,3.660930502946128,0.0
North Dakota,2011,7,July,71.1174771899444,2.558013931132367,0.0
North Dakota,2011,8,August,68.38041032302782,2.165621628012589,0.0
North Dakota,2011,9,September,57.91280595588782,0.9318132688041944,0.0
North Dakota,2011,10,October,47.8602728709922,1.4711581008288714,0.9032258064516128
North Dakota,2011,11,November,29.320817923610146,0.2410569633350264,3.24
North Dakota,2011,12,December,23.71316567636104,0.337086971442213,10.342028777494708
North Dakota,2012,1,January,20.41700892014874,3.6977346460072553,30.730489073881373
North Dakota,2012,2,February,20.11478976196483,43.76376443028486,59.16207573632538
North Dakota,2012,3,March,39.737772410082314,0.4172695601538106,41.20976363906645
North Dakota,2012,4,April,45.51082553159888,1.236521296400015,0.8064516129032258
North Dakota,2012,5,May,55.77765729996358,1.3483713688883174,1.0752688172043012
North Dakota,2012,6,June,65.72167277242463,2.0456803859177723,0.0
North Dakota,2012,7,July,73.67298832911928,1.8156032483259807,0.0
North Dakota,2012,8,August,67.28246511406547,1.0414344484038882,0.0
North Dakota,2012,9,September,57.550092530873506,0.2532428407607134,0.0
North Dakota,2012,10,October,40.536200814988625,1.5535696651700188,1.3645046219937862
North Dakota,2012,11,November,26.554026083669964,68.86256662459562,44.857910906298
North Dakota,2012,12,December,12.57053691016096,0.3915047566991529,66.96566077003122
North Dakota,2013,1,January,10.444588094840146,22.56531256486901,117.2528616024974
North Dakota,2013,2,February,15.19864397692118,12.53577764439109,211.04377880184333
North Dakota,2013,3,March,16.250133819945987,42.51208024268478,294.96357960457857
North Dakota,2013,4,April,31.15449928107745,23.87756090140099,138.72043010752688
North Dakota,2013,5,May,53.486208503136034,7.1056669558978784,4.516129032258065
North Dakota,2013,6,June,64.11644556993818,3.193594967887819,0.0
North Dakota,2013,7,July,67.99677177463347,15.786957198500716,0.0
North Dakota,2013,8,August,68.15775069012065,1.4499714654042386,0.0
North Dakota,2013,9,September,61.677943750585996,2.2653004292340047,0.0
North Dakota,2013,10,October,41.03588934186949,5.477825382700355,4.838709677419355
North Dakota,2013,11,November,25.763298659996426,0.2472618624819652,7.74878454878455
North Dakota,2013,12,December,4.049934201090281,29.208164589916155,147.70185728250243
North Dakota,2014,1,January,7.816701963655884,8.668635869543596,193.95161290322585
North Dakota,2014,2,February,4.513349615572686,0.2809193662917067,224.9642857142857
North Dakota,2014,3,March,21.81303184544423,37.13346737812272,129.47028862478777
North Dakota,2014,4,April,37.72998041021806,1.4718037945983204,40.2640522875817
North Dakota,2014,5,May,53.58997512910173,2.2419335945441388,0.0
North Dakota,2014,6,June,62.75365815656422,3.480470366023953,0.0
North Dakota,2014,7,July,66.93228426639811,0.9951427542073288,0.0
North Dakota,2014,8,August,66.66881244284923,2.778912781954887,0.0
North Dakota,2014,9,September,57.27356612754597,0.9949265753316096,0.0
North Dakota,2014,10,October,45.78570087392023,2.586103094714172,0.0
North Dakota,2014,11,November,20.84286214629053,5.955409179395029,16.461111111111112
North Dakota,2014,12,December,18.756640444938817,0.1566206299821168,13.526881720430108
North Dakota,2015,1,January,16.107082686501485,0.3703655173934431,39.86666666666667
North Dakota,2015,2,February,7.991182434657038,0.2897229184071289,63.56746031746032
North Dakota,2015,3,March,32.62484333135573,0.4669162731997074,16.80235535074245
North Dakota,2015,4,April,44.50221013200913,0.4385395091244535,2.0481481481481483
North Dakota,2015,5,May,52.898868423571116,2.962957218597428,0.0
North Dakota,2015,6,June,65.42338843032695,2.876762001156738,0.0
North Dakota,2015,7,July,70.03615837530253,2.1189019152370245,0.0
North Dakota,2015,8,August,67.76651553988403,0.8220828010887433,0.0
North Dakota,2015,9,September,61.51466595241777,1.0641804511278194,0.0
North Dakota,2015,10,October,47.17748888372301,0.8146724371615196,2.2666666666666666
North Dakota,2015,11,November,32.43612054070942,4.839401774849888,3.115755073959408
North Dakota,2015,12,December,21.23501519950844,14.924966078022718,66.52688172043011
North Dakota,2016,1,January,14.76629764913626,0.3494033470773708,128.7741935483871
North Dakota,2016,2,February,24.294950342360124,6.265327391431216,54.5632183908046
North Dakota,2016,3,March,35.83927410870439,0.3124269604586501,7.860570632076008
North Dakota,2016,4,April,41.4954003854705,1.5005328025947222,0.4345959595959596
North Dakota,2016,5,May,57.76833774230451,1.408082116581777,0.0
North Dakota,2016,6,June,66.2435184009214,1.884726781425874,0.0
North Dakota,2016,7,July,69.44113665467407,2.726378432760758,0.0
North Dakota,2016,8,August,67.90709854405131,1.2650201116483537,0.0
North Dakota,2016,9,September,58.26984572126074,2.263675983436853,0.0
North Dakota,2016,10,October,45.702971040964506,0.7494213259981326,7.147474747474748
North Dakota,2016,11,November,38.6507719822137,73.45878259452412,10.754766051317777
North Dakota,2016,12,December,12.099255380551213,64.32394991031433,121.0
North Dakota,2017,1,January,12.6303650599164,10.133939704079957,262.4193548387097
North Dakota,2017,2,February,20.383455234999325,0.4148952937900306,152.94047619047618
North Dakota,2017,3,March,27.331530091120772,8.173493747527457,55.096774193548384
North Dakota,2017,4,April,42.87440255172414,0.7300297351324337,2.8700292397660823
North Dakota,2017,5,May,55.619912021760875,0.7707817160767925,0.0
North Dakota,2017,6,June,65.73648561175133,1.5860032959596757,0.0
North Dakota,2017,7,July,72.0255588139459,0.936418329224371,0.0
North Dakota,2017,8,August,65.24955588423873,1.6811680578617758,0.0
North Dakota,2017,9,September,58.733132082188995,1.890503258145364,0.0
North Dakota,2017,10,October,45.367035686589226,0.2625260205211486,8.058371735791091
North Dakota,2017,11,November,25.78518748599889,0.196034535363897,13.033333333333331
North Dakota,2017,12,December,14.931156568376746,0.2924340318112769,41.02150537634409
North Dakota,2018,1,January,11.879422612234745,0.1639465966970211,71.50537634408602
North Dakota,2018,2,February,6.328262928644641,0.4268955282944203,68.0187074829932
North Dakota,2018,3,March,24.72769674174737,0.930590831918506,135.94623655913978
North Dakota,2018,4,April,34.24784927218037,0.3354623419723986,37.60032679738562
North Dakota,2018,5,May,60.94825907658741,1.203692164570691,0.0
North Dakota,2018,6,June,67.98361197461261,2.884797653223969,0.0
North Dakota,2018,7,July,69.45535663361736,2.143518328635828,0.0
North Dakota,2018,8,August,67.54838882327425,1.4455404571533603,0.0
North Dakota,2018,9,September,54.96348846313386,1.3918391169687312,0.0
North Dakota,2018,10,October,39.272057903921905,0.9784769989489852,1.7367400744416872
North Dakota,2018,11,November,22.32893793393102,0.6083648705096073,23.85111111111111
North Dakota,2018,12,December,20.54441697264414,0.6240768357711493,42.58064516129032
North Dakota,2019,1,January,9.025301619957933,0.4477359963325816,131.78571428571428
North Dakota,2019,2,February,-1.7008903955371864,0.7919889133774127,343.09438775510205
North Dakota,2019,3,March,21.435499758672574,0.4933951012700379,356.3106758832565
North Dakota,2019,4,April,41.76115850655295,0.767513440860215,23.357142857142858
North Dakota,2019,5,May,50.784098272136504,1.3593725181050882,0.0
North Dakota,2019,6,June,64.68891907747425,2.079327924554469,0.0
North Dakota,2019,7,July,69.60469627041994,2.300971445106964,0.0
North Dakota,2019,8,August,65.40659556422,2.0324456451990223,0.0
North Dakota,2019,9,September,58.1122274117196,4.491632734145573,0.0
North Dakota,2019,10,October,38.3563520437795,1.678319168736068,15.14561403508772
North Dakota,2019,11,November,26.669701506066616,0.4155019449075177,13.087739463601531
North Dakota,2019,12,December,15.7489524965732,0.5275828164016464,168.10752688172042
North Dakota,2020,1,January,12.769498395212064,0.3029411934726598,271.1935483870968
North Dakota,2020,2,February,17.425087482383766,0.2008543046561256,218.5057471264368
North Dakota,2020,3,March,29.063456240184415,0.2829723996283844,108.56989247311829
North Dakota,2020,4,April,37.62385641780223,0.6315188281645651,21.55146198830409
North Dakota,2020,5,May,53.21603736048897,0.8776602653948268,0.0
North Dakota,2020,6,June,68.08030238234672,2.162827421227856,0.0
North Dakota,2020,7,July,70.90136032265843,2.405053112889285,0.0
North Dakota,2020,8,August,68.5556476426799,2.007919846206332,0.0
North Dakota,2020,9,September,56.62278156748911,0.4632170501159265,0.0
North Dakota,2020,10,October,38.44209657065394,0.4959654931200461,13.821044546851
North Dakota,2020,11,November,30.98062333119155,0.2488744504152417,0.7238095238095238
North Dakota,2020,12,December,22.951727389870484,0.3691502571294998,9.93390681003584
